case,dataset,suite,system,system_name,root_cause_service,fault,fault_description,repetition,inject_time,n_metrics,n_timesteps,time_start,time_end,duration_minutes,normal_timesteps,faulty_timesteps,has_logs,n_logs,has_traces,n_traces,has_root_cause_file
re2tt_ts-route-service_mem_2,RE2-TT,RE2,tt,Train Ticket,ts-route-service,mem,memory stress,2,1706082132,363,1441,1706081412,1706082852,24.0,720,721,True,267254,True,631943,False
re2tt_ts-route-service_mem_3,RE2-TT,RE2,tt,Train Ticket,ts-route-service,mem,memory stress,3,1706083682,361,1441,1706082962,1706084402,24.0,720,721,True,261722,True,733836,False
re2tt_ts-route-service_socket_1,RE2-TT,RE2,tt,Train Ticket,ts-route-service,socket,socket exhaustion,1,1705992046,375,1441,1705991326,1705992766,24.0,720,721,True,256485,True,1535674,False
re2tt_ts-route-service_socket_2,RE2-TT,RE2,tt,Train Ticket,ts-route-service,socket,socket exhaustion,2,1706088233,361,1441,1706087513,1706088953,24.0,720,721,True,271899,True,655457,False
re2tt_ts-route-service_socket_3,RE2-TT,RE2,tt,Train Ticket,ts-route-service,socket,socket exhaustion,3,1706089779,361,1441,1706089059,1706090499,24.0,720,721,True,269560,True,770484,False
re2tt_ts-train-service_cpu_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,cpu,CPU stress,1,1705942599,370,1441,1705941879,1705943319,24.0,720,721,True,272238,True,1053578,False
re2tt_ts-train-service_cpu_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,cpu,CPU stress,2,1706105498,368,1441,1706104778,1706106218,24.0,720,721,True,280458,True,807137,False
re2tt_ts-train-service_cpu_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,cpu,CPU stress,3,1706107045,369,1441,1706106325,1706107765,24.0,720,721,True,273495,True,941576,False
re2tt_ts-train-service_delay_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,delay,network delay,1,1705944092,371,1441,1705943372,1705944812,24.0,720,721,True,239017,True,1000430,False
re2tt_ts-train-service_delay_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,delay,network delay,2,1706123446,358,1441,1706122726,1706124166,24.0,720,721,True,241117,True,669235,False
re2tt_ts-train-service_delay_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,delay,network delay,3,1706124991,358,1441,1706124271,1706125711,24.0,720,721,True,244659,True,792201,False
re2tt_ts-train-service_disk_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,disk,disk I/O stress,1,1706009807,356,1441,1706009087,1706010527,24.0,720,721,True,278130,True,776573,False
re2tt_ts-train-service_disk_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,disk,disk I/O stress,2,1706114212,365,1441,1706113492,1706114932,24.0,720,721,True,273710,True,868395,False
re2tt_ts-train-service_disk_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,disk,disk I/O stress,3,1706115759,366,1441,1706115039,1706116479,24.0,720,721,True,273293,True,1008550,False
re2tt_ts-train-service_loss_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,loss,network packet loss,1,1708448623,369,1441,1708447903,1708449343,24.0,720,721,True,314211,True,1025176,False
re2tt_ts-train-service_loss_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,loss,network packet loss,2,1706126537,361,1441,1706125817,1706127257,24.0,720,721,True,265618,True,988810,False
re2tt_ts-train-service_loss_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,loss,network packet loss,3,1706128083,363,1441,1706127363,1706128803,24.0,720,721,True,270421,True,1042622,False
re2tt_ts-train-service_mem_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,mem,memory stress,1,1706008312,356,1441,1706007592,1706009032,24.0,720,721,True,265858,True,643904,False
re2tt_ts-train-service_mem_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,mem,memory stress,2,1706111117,365,1441,1706110397,1706111837,24.0,720,721,True,262764,True,626163,False
re2tt_ts-train-service_mem_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,mem,memory stress,3,1706112664,365,1441,1706111944,1706113384,24.0,720,721,True,272929,True,755095,False
re2tt_ts-train-service_socket_1,RE2-TT,RE2,tt,Train Ticket,ts-train-service,socket,socket exhaustion,1,1705997317,376,1441,1705996597,1705998037,24.0,720,721,True,107304,True,382423,False
re2tt_ts-train-service_socket_2,RE2-TT,RE2,tt,Train Ticket,ts-train-service,socket,socket exhaustion,2,1706117304,370,1441,1706116584,1706118024,24.0,720,721,True,274621,True,1106312,False
re2tt_ts-train-service_socket_3,RE2-TT,RE2,tt,Train Ticket,ts-train-service,socket,socket exhaustion,3,1706121899,358,1441,1706121179,1706122619,24.0,720,721,True,273079,True,659525,False
re2tt_ts-travel-service_cpu_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,cpu,CPU stress,1,1708453056,360,1441,1708452336,1708453776,24.0,720,721,True,302701,True,730224,False
re2tt_ts-travel-service_cpu_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,cpu,CPU stress,2,1706135598,363,1441,1706134878,1706136318,24.0,720,721,True,275290,True,796889,False
re2tt_ts-travel-service_cpu_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,cpu,CPU stress,3,1706137144,363,1441,1706136424,1706137864,24.0,720,721,True,278973,True,799550,False
re2tt_ts-travel-service_delay_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,delay,network delay,1,1706013574,364,1441,1706012854,1706014294,24.0,720,721,True,245246,True,929570,False
re2tt_ts-travel-service_delay_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,delay,network delay,2,1706151818,361,1441,1706151098,1706152538,24.0,720,721,True,260810,True,824619,False
re2tt_ts-travel-service_delay_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,delay,network delay,3,1706153370,366,1441,1706152650,1706154090,24.0,720,721,True,264082,True,947781,False
re2tt_ts-travel-service_disk_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,disk,disk I/O stress,1,1706012083,360,1441,1706011363,1706012803,24.0,720,721,True,274182,True,898401,False
re2tt_ts-travel-service_disk_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,disk,disk I/O stress,2,1706143230,365,1441,1706142510,1706143950,24.0,720,721,True,58257,True,166981,False
re2tt_ts-travel-service_disk_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,disk,disk I/O stress,3,1706144777,366,1441,1706144057,1706145497,24.0,720,721,True,58974,True,166242,False
re2tt_ts-travel-service_loss_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,loss,network packet loss,1,1708454598,359,1441,1708453878,1708455318,24.0,720,721,True,309984,True,877130,False
re2tt_ts-travel-service_loss_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,loss,network packet loss,2,1706154918,368,1441,1706154198,1706155638,24.0,720,721,True,291893,True,1213089,False
re2tt_ts-travel-service_loss_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,loss,network packet loss,3,1708456140,361,1441,1708455420,1708456860,24.0,720,721,True,309278,True,1020066,False
re2tt_ts-travel-service_mem_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,mem,memory stress,1,1706202000,359,1441,1706201280,1706202720,24.0,720,721,True,256600,True,825431,False
re2tt_ts-travel-service_mem_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,mem,memory stress,2,1706203551,369,1441,1706202831,1706204271,24.0,720,721,True,255069,True,887067,False
re2tt_ts-travel-service_mem_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,mem,memory stress,3,1706207458,359,1441,1706206738,1706208178,24.0,720,721,True,249528,True,587772,False
re2tt_ts-travel-service_socket_1,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,socket,socket exhaustion,1,1706146324,368,1441,1706145604,1706147044,24.0,720,721,True,59169,True,163434,False
re2tt_ts-travel-service_socket_2,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,socket,socket exhaustion,2,1706148724,361,1441,1706148004,1706149444,24.0,720,721,True,280033,True,670824,False
re2tt_ts-travel-service_socket_3,RE2-TT,RE2,tt,Train Ticket,ts-travel-service,socket,socket exhaustion,3,1706150271,359,1441,1706149551,1706150991,24.0,720,721,True,284349,True,783847,False
re3ob_adservice_f3_1,RE3-OB,RE3,ob,Online Boutique,adservice,f3,code-level fault F3,1,1731903960,69,1441,1731903240,1731904680,24.0,720,721,True,70558,True,165302,False
re3ob_adservice_f3_2,RE3-OB,RE3,ob,Online Boutique,adservice,f3,code-level fault F3,2,1732275199,100,1441,1732274479,1732275919,24.0,720,721,True,69275,True,162043,False
re3ob_adservice_f3_3,RE3-OB,RE3,ob,Online Boutique,adservice,f3,code-level fault F3,3,1732363998,101,1441,1732363278,1732364718,24.0,720,721,True,69664,True,163684,False
re3ob_adservice_f4_1,RE3-OB,RE3,ob,Online Boutique,adservice,f4,code-level fault F4,1,1731905504,69,1441,1731904784,1731906224,24.0,720,721,True,77536,True,164591,False
re3ob_adservice_f4_2,RE3-OB,RE3,ob,Online Boutique,adservice,f4,code-level fault F4,2,1732276743,68,1441,1732276023,1732277463,24.0,720,721,True,77616,True,164750,False
re3ob_adservice_f4_3,RE3-OB,RE3,ob,Online Boutique,adservice,f4,code-level fault F4,3,1732365542,68,1441,1732364822,1732366262,24.0,720,721,True,77788,True,165952,False
re3ob_adservice_f5_1,RE3-OB,RE3,ob,Online Boutique,adservice,f5,code-level fault F5,1,1731907048,69,1441,1731906328,1731907768,24.0,720,721,True,69134,True,162900,False
re3ob_adservice_f5_2,RE3-OB,RE3,ob,Online Boutique,adservice,f5,code-level fault F5,2,1732278287,68,1441,1732277567,1732279007,24.0,720,721,True,70322,True,164202,False
re3ob_adservice_f5_3,RE3-OB,RE3,ob,Online Boutique,adservice,f5,code-level fault F5,3,1732367086,68,1441,1732366366,1732367806,24.0,720,721,True,70064,True,163984,False
re3ob_cartservice_f1_1,RE3-OB,RE3,ob,Online Boutique,cartservice,f1,code-level fault F1,1,1731908592,69,1441,1731907872,1731909312,24.0,720,721,True,65025,True,148799,False
re3ob_cartservice_f1_2,RE3-OB,RE3,ob,Online Boutique,cartservice,f1,code-level fault F1,2,1732279831,68,1441,1732279111,1732280551,24.0,720,721,True,66661,True,151036,False
re3ob_cartservice_f1_3,RE3-OB,RE3,ob,Online Boutique,cartservice,f1,code-level fault F1,3,1732368630,68,1441,1732367910,1732369350,24.0,720,721,True,66441,True,151000,False
re3ob_currencyservice_f1_1,RE3-OB,RE3,ob,Online Boutique,currencyservice,f1,code-level fault F1,1,1731910135,68,1441,1731909415,1731910855,24.0,720,721,True,61828,True,116809,False
re3ob_currencyservice_f1_2,RE3-OB,RE3,ob,Online Boutique,currencyservice,f1,code-level fault F1,2,1732281375,68,1441,1732280655,1732282095,24.0,720,721,True,63699,True,119594,False
re3ob_currencyservice_f1_3,RE3-OB,RE3,ob,Online Boutique,currencyservice,f1,code-level fault F1,3,1732370174,69,1441,1732369454,1732370894,24.0,720,721,True,62448,True,117499,False
re3ob_emailservice_f1_1,RE3-OB,RE3,ob,Online Boutique,emailservice,f1,code-level fault F1,1,1731911680,68,1441,1731910960,1731912400,24.0,720,721,True,70076,True,164920,False
re3ob_emailservice_f1_2,RE3-OB,RE3,ob,Online Boutique,emailservice,f1,code-level fault F1,2,1732282919,68,1441,1732282199,1732283639,24.0,720,721,True,70250,True,163613,False
re3ob_emailservice_f1_3,RE3-OB,RE3,ob,Online Boutique,emailservice,f1,code-level fault F1,3,1732371718,68,1441,1732370998,1732372438,24.0,720,721,True,69114,True,162573,False
re3ob_emailservice_f2_1,RE3-OB,RE3,ob,Online Boutique,emailservice,f2,code-level fault F2,1,1731913224,68,1441,1731912504,1731913944,24.0,720,721,True,71072,True,166523,False
re3ob_emailservice_f2_2,RE3-OB,RE3,ob,Online Boutique,emailservice,f2,code-level fault F2,2,1732284463,68,1441,1732283743,1732285183,24.0,720,721,True,70587,True,164764,False
re3ob_emailservice_f2_3,RE3-OB,RE3,ob,Online Boutique,emailservice,f2,code-level fault F2,3,1732373262,68,1441,1732372542,1732373982,24.0,720,721,True,70293,True,163385,False
re3ob_emailservice_f3_1,RE3-OB,RE3,ob,Online Boutique,emailservice,f3,code-level fault F3,1,1731914768,68,1441,1731914048,1731915488,24.0,720,721,True,69563,True,162508,False
re3ob_emailservice_f3_2,RE3-OB,RE3,ob,Online Boutique,emailservice,f3,code-level fault F3,2,1732286006,68,1441,1732285286,1732286726,24.0,720,721,True,71238,True,166542,False
re3ob_emailservice_f3_3,RE3-OB,RE3,ob,Online Boutique,emailservice,f3,code-level fault F3,3,1732374805,68,1441,1732374085,1732375525,24.0,720,721,True,71791,True,167965,False
re3ob_emailservice_f4_1,RE3-OB,RE3,ob,Online Boutique,emailservice,f4,code-level fault F4,1,1731916312,68,1441,1731915592,1731917032,24.0,720,721,True,70355,True,165496,False
re3ob_emailservice_f4_2,RE3-OB,RE3,ob,Online Boutique,emailservice,f4,code-level fault F4,2,1732287550,68,1441,1732286830,1732288270,24.0,720,721,True,71712,True,167321,False
re3ob_emailservice_f4_3,RE3-OB,RE3,ob,Online Boutique,emailservice,f4,code-level fault F4,3,1732376349,68,1441,1732375629,1732377069,24.0,720,721,True,69733,True,163268,False
re3ob_emailservice_f5_1,RE3-OB,RE3,ob,Online Boutique,emailservice,f5,code-level fault F5,1,1731917856,68,1441,1731917136,1731918576,24.0,720,721,True,70136,True,164118,False
re3ob_emailservice_f5_2,RE3-OB,RE3,ob,Online Boutique,emailservice,f5,code-level fault F5,2,1732289094,68,1441,1732288374,1732289814,24.0,720,721,True,70724,True,165744,False
re3ob_emailservice_f5_3,RE3-OB,RE3,ob,Online Boutique,emailservice,f5,code-level fault F5,3,1732377893,68,1441,1732377173,1732378613,24.0,720,721,True,70503,True,164205,False
re3ss_carts_f1_1,RE3-SS,RE3,ss,Sock Shop,carts,f1,code-level fault F1,1,1732243203,80,1441,1732242483,1732243923,24.0,720,721,True,84665,False,0,True
re3ss_carts_f1_2,RE3-SS,RE3,ss,Sock Shop,carts,f1,code-level fault F1,2,1732254135,81,1441,1732253415,1732254855,24.0,720,721,True,85307,False,0,True
re3ss_carts_f1_3,RE3-SS,RE3,ss,Sock Shop,carts,f1,code-level fault F1,3,1732386836,107,1441,1732386116,1732387556,24.0,720,721,True,85155,False,0,False
re3ss_carts_f1_4,RE3-SS,RE3,ss,Sock Shop,carts,f1,code-level fault F1,4,1732452160,86,1441,1732451440,1732452880,24.0,720,721,True,85849,False,0,False
re3ss_carts_f3_1,RE3-SS,RE3,ss,Sock Shop,carts,f3,code-level fault F3,1,1732244765,80,1441,1732244045,1732245485,24.0,720,721,True,84162,False,0,True
re3ss_carts_f3_2,RE3-SS,RE3,ss,Sock Shop,carts,f3,code-level fault F3,2,1732255694,81,1441,1732254974,1732256414,24.0,720,721,True,84442,False,0,True
re3ss_carts_f3_3,RE3-SS,RE3,ss,Sock Shop,carts,f3,code-level fault F3,3,1732388394,85,1441,1732387674,1732389114,24.0,720,721,True,84960,False,0,False
re3ss_carts_f3_4,RE3-SS,RE3,ss,Sock Shop,carts,f3,code-level fault F3,4,1732453719,86,1441,1732452999,1732454439,24.0,720,721,True,85649,False,0,False
re3ss_carts_f4_1,RE3-SS,RE3,ss,Sock Shop,carts,f4,code-level fault F4,1,1732246326,80,1441,1732245606,1732247046,24.0,720,721,True,84024,False,0,False
re3ss_carts_f4_2,RE3-SS,RE3,ss,Sock Shop,carts,f4,code-level fault F4,2,1732257253,81,1441,1732256533,1732257973,24.0,720,721,True,84555,False,0,False
re3ss_carts_f4_3,RE3-SS,RE3,ss,Sock Shop,carts,f4,code-level fault F4,3,1732389953,85,1441,1732389233,1732390673,24.0,720,721,True,83802,False,0,False
re3ss_carts_f4_4,RE3-SS,RE3,ss,Sock Shop,carts,f4,code-level fault F4,4,1732455278,86,1441,1732454558,1732455998,24.0,720,721,True,84925,False,0,False
re3ss_front-end_f1_1,RE3-SS,RE3,ss,Sock Shop,front-end,f1,code-level fault F1,1,1732247889,80,1441,1732247169,1732248609,24.0,720,721,True,85513,False,0,True
re3ss_front-end_f1_2,RE3-SS,RE3,ss,Sock Shop,front-end,f1,code-level fault F1,2,1732258812,81,1441,1732258092,1732259532,24.0,720,721,True,85886,False,0,True
re3ss_front-end_f1_3,RE3-SS,RE3,ss,Sock Shop,front-end,f1,code-level fault F1,3,1732391511,84,1441,1732390791,1732392231,24.0,720,721,True,85171,False,0,False
re3ss_front-end_f2_1,RE3-SS,RE3,ss,Sock Shop,front-end,f2,code-level fault F2,1,1732249439,80,1441,1732248719,1732250159,24.0,720,721,True,86519,False,0,True
re3ss_front-end_f2_2,RE3-SS,RE3,ss,Sock Shop,front-end,f2,code-level fault F2,2,1732260362,81,1441,1732259642,1732261082,24.0,720,721,True,86678,False,0,True
re3ss_front-end_f2_3,RE3-SS,RE3,ss,Sock Shop,front-end,f2,code-level fault F2,3,1732393062,84,1441,1732392342,1732393782,24.0,720,721,True,87396,False,0,False
re3ss_front-end_f3_1,RE3-SS,RE3,ss,Sock Shop,front-end,f3,code-level fault F3,1,1732349836,81,1441,1732349116,1732350556,24.0,720,721,True,46800,False,0,False
re3ss_front-end_f3_2,RE3-SS,RE3,ss,Sock Shop,front-end,f3,code-level fault F3,2,1732351388,80,1441,1732350668,1732352108,24.0,720,721,True,47848,False,0,False
re3ss_front-end_f3_3,RE3-SS,RE3,ss,Sock Shop,front-end,f3,code-level fault F3,3,1732394612,84,1441,1732393892,1732395332,24.0,720,721,True,48110,False,0,False
re3ss_orders_f1_1,RE3-SS,RE3,ss,Sock Shop,orders,f1,code-level fault F1,1,1732352938,82,1441,1732352218,1732353658,24.0,720,721,True,79207,False,0,False
re3ss_orders_f1_2,RE3-SS,RE3,ss,Sock Shop,orders,f1,code-level fault F1,2,1732354496,81,1441,1732353776,1732355216,24.0,720,721,True,78873,False,0,False
re3ss_orders_f1_3,RE3-SS,RE3,ss,Sock Shop,orders,f1,code-level fault F1,3,1732396164,84,1441,1732395444,1732396884,24.0,720,721,True,78278,False,0,False
re3ss_orders_f3_1,RE3-SS,RE3,ss,Sock Shop,orders,f3,code-level fault F3,1,1732356055,81,1441,1732355335,1732356775,24.0,720,721,True,79514,False,0,False
re3ss_orders_f3_2,RE3-SS,RE3,ss,Sock Shop,orders,f3,code-level fault F3,2,1732357613,81,1441,1732356893,1732358333,24.0,720,721,True,79798,False,0,False
re3ss_orders_f3_3,RE3-SS,RE3,ss,Sock Shop,orders,f3,code-level fault F3,3,1732397724,83,1441,1732397004,1732398444,24.0,720,721,True,79882,False,0,False
re3ss_orders_f4_1,RE3-SS,RE3,ss,Sock Shop,orders,f4,code-level fault F4,1,1732359171,81,1441,1732358451,1732359891,24.0,720,721,True,51906,False,0,False
re3ss_orders_f4_2,RE3-SS,RE3,ss,Sock Shop,orders,f4,code-level fault F4,2,1732360730,81,1441,1732360010,1732361450,24.0,720,721,True,41777,False,0,False
re3ss_orders_f4_3,RE3-SS,RE3,ss,Sock Shop,orders,f4,code-level fault F4,3,1732399286,84,1441,1732398566,1732400006,24.0,720,721,True,51587,False,0,False
re3tt_ts-auth-service_f1_1,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f1,code-level fault F1,1,1733591947,315,1801,1733591047,1733592847,30.0,900,901,True,40521,True,88159,False
re3tt_ts-auth-service_f1_2,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f1,code-level fault F1,2,1733638682,315,1801,1733637782,1733639582,30.0,900,901,True,39343,True,86057,False
re3tt_ts-auth-service_f1_3,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f1,code-level fault F1,3,1733640809,319,1801,1733639909,1733641709,30.0,900,901,True,42072,True,92108,False
re3tt_ts-auth-service_f1_4,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f1,code-level fault F1,4,1733832191,298,1801,1733831291,1733833091,30.0,900,901,True,17025,True,36374,False
re3tt_ts-auth-service_f2_1,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f2,code-level fault F2,1,1733594074,319,1801,1733593174,1733594974,30.0,900,901,True,45238,True,99146,False
re3tt_ts-auth-service_f2_2,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f2,code-level fault F2,2,1733642936,315,1801,1733642036,1733643836,30.0,900,901,True,42350,True,94502,False
re3tt_ts-auth-service_f2_3,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f2,code-level fault F2,3,1733645063,320,1801,1733644163,1733645963,30.0,900,901,True,39812,True,90648,False
re3tt_ts-auth-service_f2_4,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f2,code-level fault F2,4,1733834319,294,1801,1733833419,1733835219,30.0,900,901,True,17640,True,37936,False
re3tt_ts-auth-service_f3_1,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f3,code-level fault F3,1,1733596193,320,1801,1733595293,1733597093,30.0,900,901,True,43517,True,91004,False
re3tt_ts-auth-service_f3_2,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f3,code-level fault F3,2,1733647181,319,1801,1733646281,1733648081,30.0,900,901,True,44846,True,95986,False
re3tt_ts-auth-service_f3_3,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f3,code-level fault F3,3,1733649309,322,1801,1733648409,1733650209,30.0,900,901,True,44318,True,95355,False
re3tt_ts-auth-service_f3_4,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f3,code-level fault F3,4,1733836446,298,1801,1733835546,1733837346,30.0,900,901,True,20086,True,36407,False
re3tt_ts-auth-service_f4_1,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f4,code-level fault F4,1,1733598330,317,1801,1733597430,1733599230,30.0,900,901,True,41639,True,94939,False
re3tt_ts-auth-service_f4_2,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f4,code-level fault F4,2,1733651436,320,1801,1733650536,1733652336,30.0,900,901,True,42550,True,99998,False
re3tt_ts-auth-service_f4_3,RE3-TT,RE3,tt,Train Ticket,ts-auth-service,f4,code-level fault F4,3,1733653563,317,1801,1733652663,1733654463,30.0,900,901,True,44021,True,100418,False
re3tt_ts-route-service_f1_1,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f1,code-level fault F1,1,1733600467,318,1801,1733599567,1733601367,30.0,900,901,True,71657,True,173320,False
re3tt_ts-route-service_f1_2,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f1,code-level fault F1,2,1733655701,315,1801,1733654801,1733656601,30.0,900,901,True,75336,True,187869,False
re3tt_ts-route-service_f1_3,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f1,code-level fault F1,3,1733657818,316,1801,1733656918,1733658718,30.0,900,901,True,72139,True,187396,False
re3tt_ts-route-service_f2_1,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f2,code-level fault F2,1,1733602594,316,1801,1733601694,1733603494,30.0,900,901,True,74449,True,183623,False
re3tt_ts-route-service_f2_2,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f2,code-level fault F2,2,1733659934,317,1801,1733659034,1733660834,30.0,900,901,True,68219,True,185410,False
re3tt_ts-route-service_f2_3,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f2,code-level fault F2,3,1733662062,318,1801,1733661162,1733662962,30.0,900,901,True,71323,True,188380,False
re3tt_ts-route-service_f3_1,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,1,1733604722,315,1801,1733603822,1733605622,30.0,900,901,True,75260,True,189488,False
re3tt_ts-route-service_f3_2,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,2,1733664189,316,1801,1733663289,1733665089,30.0,900,901,True,68413,True,185382,False
re3tt_ts-route-service_f3_3,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,3,1733666306,317,1801,1733665406,1733667206,30.0,900,901,True,69531,True,202011,False
re3tt_ts-route-service_f3_4,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,4,1733608978,316,1801,1733608078,1733609878,30.0,900,901,True,68521,True,184808,False
re3tt_ts-route-service_f3_5,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,5,1733672669,315,1801,1733671769,1733673569,30.0,900,901,True,68731,True,211567,False
re3tt_ts-route-service_f3_6,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f3,code-level fault F3,6,1733674797,316,1801,1733673897,1733675697,30.0,900,901,True,71952,True,242715,False
re3tt_ts-route-service_f4_1,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f4,code-level fault F4,1,1733606851,318,1801,1733605951,1733607751,30.0,900,901,True,68353,True,177939,False
re3tt_ts-route-service_f4_2,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f4,code-level fault F4,2,1733668424,316,1801,1733667524,1733669324,30.0,900,901,True,69101,True,200957,False
re3tt_ts-route-service_f4_3,RE3-TT,RE3,tt,Train Ticket,ts-route-service,f4,code-level fault F4,3,1733670551,318,1801,1733669651,1733671451,30.0,900,901,True,69900,True,212774,False
